,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
48177,Texas,Gonzales,77.5,76.3,78.7,,,,,,,,,,80.5,78.0,83.0,75.9,74.1,77.8,295,410,362,459,,,,,,,493,313,740,322,257,399,468,390,546,10,44,21,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,16,15,14,16,17,8,32,21,125,3000,15,2214,11,,,,,,,,,,,,,,,,,,,,38,26,19,36,,,,,,,,,,29,18,44,23,12,38,38,36,39,3578,31,28,34,841,15,11,18,53,1894:1,285,93,,,,2.5,,2.3,2.4,3.1,2.8,,2.4,2.7,3.3,48425,42298,54552,118438,90025,146851,,,,26204,7485,44923,50799,45094,56504,61918,54086,69750,77,32,12,,,,,,,,,,,,,,,,,,,11,12,6,21,11,,,,,,,,,,,,,,,,12,12,6,20,,,,,,,,,,,,,,,,19,7,2300,11,82,4956,67,64,70,520,7,5,10,75,5555,72,79,20837,26.7,17.1,1242,6.0,364,1.7,112,0.5,27,0.1,10689,51.3,8562,41.1,1527,8,6,10,49.3,12930,65.3,
48179,Texas,Gray,74.5,73.3,75.6,,,,,,,,,,81.3,76.7,85.9,72.4,70.9,73.9,382,525,471,579,,,,,,,,,,282,196,392,623,552,694,12,53,27,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,16,16,14,17,23,11,40,20,112,3550,16,1518,7,,,,,,,,,,,,,,,,,,,,32,20,14,29,,,,,,,,,,22,11,41,21,13,32,38,36,39,3189,29,26,32,749,13,9,16,73,1368:1,265,92,18,9,27,2.7,,,2.6,2.8,2.9,,,2.9,3.0,52543,45868,59218,29926,25214,34638,,,,,,,46596,28283,64909,51063,45701,56425,59,77,35,,,,,,,,,,,,,,,,,,,23,21,13,32,21,,,,,,,,,,,,,,,,22,20,12,30,,,,,,,,,,,,,,,,30,16,2200,21,46,5798,74,71,76,781,10,7,14,73,5761,69,77,21886,25.3,16.1,1121,5.1,348,1.6,150,0.7,5,0.0,6530,29.8,13577,62.0,709,3,2,5,46.2,4369,19.4,
48181,Texas,Grayson,76.1,75.7,76.6,105.5,69.9,141.2,83.2,75.1,91.3,72.8,70.7,74.9,85.1,81.1,89.1,75.6,75.1,76.2,2165,442,423,462,,,,,,,586,491,682,214,169,267,464,441,486,75,60,47,75,,,,,,,,,,53,30,88,60,45,79,72,7,5,8,,,,,,,,,,,,,,,,13,12,14,15,14,16,11,6,20,190,171,20230,16,9537,8,39,10,7,13,,,,,,,,,,,,,,,,172,19,16,22,,,,,,,,,,22,14,32,20,16,23,36,35,37,18310,24,21,26,4372,13,10,16,81,1238:1,1550,93,8,5,12,3.0,,2.5,2.9,3.0,3.1,3.1,2.5,3.0,3.2,57439,53469,61409,44185,25346,63024,53188,18214,88162,31002,26918,35086,53495,49259,57731,57964,55705,60223,55,45,28,4,3,6,,,,,,,,,,,,,,,,141,22,18,25,22,,,,,,,,,,,,,,,,110,17,14,20,,,,,,,,,,,,,,,,103,135,12700,19,147,32756,68,66,69,5451,12,10,13,76,36687,74,77,136212,23.7,17.8,7963,5.8,2514,1.8,2119,1.6,117,0.1,19370,14.2,101621,74.6,2755,2,2,3,51.1,52159,43.2,
48183,Texas,Gregg,75.5,75.0,76.0,,,,93.7,58.8,128.7,71.6,70.4,72.8,90.6,82.2,98.9,75.7,75.1,76.3,1967,484,462,506,,,,,,,682,623,742,260,206,314,471,444,498,69,54,42,68,,,,,,,70,43,109,34,18,57,62,43,85,89,7,6,9,,,,,,,12,8,17,,,,6,4,9,14,13,16,15,14,17,9,5,15,487,485,21240,17,12592,10,33,9,6,12,,,,,,,,,,,,,,,,174,20,17,23,,,,,,,24,17,32,14,9,21,21,17,25,39,38,41,18003,26,23,28,3750,11,9,14,148,677:1,1673,95,7,4,9,2.8,,2.4,2.8,3.2,3.1,,2.6,3.1,3.4,53137,48147,58127,,,,,,,32112,28001,36223,41466,35068,47864,60191,57703,62679,63,28,23,11,9,13,,,,,,,33,25,43,,,,5,3,8,99,16,13,20,16,,,,,,,,,,,,,,,,123,20,16,23,,,,,,,33,24,45,,,,20,16,25,137,68,12400,17,230,26886,59,57,61,5906,13,12,15,79,35975,77,81,123945,25.7,15.7,25098,20.2,1228,1.0,1744,1.4,130,0.1,23824,19.2,70670,57.0,4239,4,3,4,51.4,16266,13.4,
48185,Texas,Grimes,76.7,75.6,77.8,,,,,,,73.4,70.6,76.2,79.7,76.3,83.2,76.7,75.2,78.2,469,436,395,477,,,,,,,593,474,732,352,268,454,428,376,481,18,71,42,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,16,16,14,17,16,10,24,91,381,4510,16,4313,16,,,,,,,,,,,,,,,,,,,,50,26,19,34,,,,,,,32,15,59,,,,28,19,39,38,37,39,3749,26,23,29,951,14,11,18,38,2625:1,279,92,,,,2.7,,2.1,2.5,3.0,3.0,,2.5,2.9,3.2,51651,45433,57869,,,,,,,36536,18668,54404,52112,41840,62384,58164,52442,63886,66,36,29,,,,,,,,,,,,,,,,,,,26,17,11,25,19,,,,,,,,,,,,,,,,22,16,10,24,,,,,,,,,,,,,,,,0,41,2600,16,88,6892,76,74,79,656,8,5,10,73,6579,69,77,28880,22.1,17.8,4299,14.9,296,1.0,113,0.4,38,0.1,7132,24.7,16805,58.2,778,3,2,4,45.6,18331,68.9,
48187,Texas,Guadalupe,80.0,79.5,80.4,,,,89.2,82.1,96.2,80.2,78.0,82.4,81.6,80.5,82.7,79.3,78.7,80.0,1689,314,299,329,,,,156,94,244,325,270,381,297,270,323,326,306,347,80,49,39,61,,,,,,,,,,47,33,66,48,33,67,66,5,4,7,,,,,,,,,,5,3,7,5,3,7,12,11,13,13,12,14,10,6,14,160,119,17950,12,13607,10,39,8,6,11,,,,,,,,,,5,3,10,11,7,16,145,13,11,16,,,,,,,,,,13,10,17,14,11,17,37,35,38,17326,18,16,19,3465,8,6,10,40,2528:1,2047,95,6,4,8,3.0,3.1,2.7,2.8,3.2,3.1,3.3,2.8,2.9,3.3,78801,74138,83464,,,,81189,64873,97505,85357,73534,97180,60777,56651,64903,80682,78360,83004,43,41,25,4,3,5,,,,,,,,,,4,2,6,4,2,5,95,12,10,15,12,,,,,,,,,,9,6,13,15,11,19,85,11,9,13,,,,,,,,,,7,4,11,14,11,18,148,140,16800,17,159,41499,77,75,78,4354,8,7,9,86,46602,85,87,166847,24.7,14.2,13137,7.9,1619,1.0,3306,2.0,391,0.2,64251,38.5,82239,49.3,3497,2,2,3,50.5,34412,26.2,
48189,Texas,Hale,76.7,75.8,77.7,,,,,,,70.0,66.0,74.0,78.4,76.9,79.9,76.2,74.6,77.7,418,412,372,452,,,,,,,763,529,1067,353,300,405,434,370,497,20,54,33,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,14,13,16,14,7,24,31,114,5100,15,3420,9,,,,,,,,,,,,,,,,,,,,37,15,11,21,,,,,,,,,,15,9,23,18,10,30,36,35,38,4871,28,25,31,1068,11,8,14,60,1670:1,466,92,,,,2.7,,2.3,2.6,2.9,3.0,,2.7,2.9,3.2,49187,46223,52151,33631,24741,42521,,,,,,,44425,37542,51308,52555,47566,57544,72,33,24,,,,,,,,,,,,,,,,,,,22,13,8,20,13,,,,,,,,,,,,,,,,18,11,6,17,,,,,,,,,,,,,,,,40,44,3700,23,138,6810,62,60,65,989,10,7,12,77,8442,74,80,33406,26.8,13.8,1617,4.8,583,1.7,225,0.7,50,0.1,20179,60.4,10988,32.9,2018,6,5,8,47.9,8379,23.1,
48191,Texas,Hall,77.4,73.6,81.3,,,,,,,,,,,,,,,,45,369,260,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,20,18,17,19,9,5,18,,,590,19,412,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,40,555,34,30,38,104,15,11,18,34,2964:1,,,,,,2.8,,,,,3.1,,,,,35940,31425,40455,,,,,,,16912,5909,27915,26756,22564,30948,40605,34922,46288,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,300,,97,827,65,60,71,94,8,2,14,60,759,55,65,2964,22.1,24.0,241,8.1,46,1.6,14,0.5,2,0.1,1041,35.1,1629,55.0,204,7,3,10,51.1,3353,100.0,
48193,Texas,Hamilton,75.0,72.8,77.1,,,,,,,,,,,,,,,,159,524,434,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,16,14,18,11,5,23,8,112,1390,17,635,7,,,,,,,,,,,,,,,,,,,,27,46,30,67,,,,,,,,,,,,,,,,37,35,38,1172,26,23,29,285,15,11,19,83,1209:1,,,,,,3.1,,,2.5,3.2,3.1,,,2.6,3.1,52505,45169,59841,,,,,,,,,,31984,27966,36002,55466,46656,64276,52,,24,,,,,,,,,,,,,,,,,,,10,26,11,51,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,700,26,76,2447,82,79,85,202,7,3,12,72,2165,68,76,8461,21.7,25.4,59,0.7,166,2.0,73,0.9,6,0.1,1135,13.4,7056,83.4,263,3,1,6,50.0,5483,64.4,
48195,Texas,Hansford,77.8,75.2,80.3,,,,,,,,,,79.7,74.7,84.6,76.2,72.8,79.6,60,361,273,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,17,16,14,17,7,4,14,,,770,14,1985,35,,,,,,,,,,,,,,,,,,,,19,49,30,77,,,,,,,,,,,,,,,,37,36,38,974,32,28,35,332,20,15,25,56,1800:1,100,95,,,,3.1,,,2.8,3.4,3.6,,,3.4,3.8,58703,49955,67451,,,,,,,,,,28963,26702,31224,48188,36264,60112,59,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,700,14,0,1295,70,63,78,162,9,3,16,76,1392,67,84,5399,29.7,15.0,36,0.7,96,1.8,23,0.4,3,0.1,2660,49.3,2616,48.5,749,15,10,20,49.6,2264,40.3,
48197,Texas,Hardeman,77.0,73.9,80.0,,,,,,,,,,,,,,,,81,543,424,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,16,14,17,12,6,20,,,640,16,552,13,,,,,,,,,,,,,,,,,,,,12,44,23,76,,,,,,,,,,,,,,,,37,36,39,635,29,25,32,149,17,13,22,25,3933:1,,,,,,2.6,,,2.4,2.9,2.9,,,2.7,3.1,40057,34368,45746,51583,15282,87884,,,,,,,39063,21137,56989,46838,36926,56750,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,400,,214,1084,68,64,72,111,7,2,13,67,1068,59,75,3933,21.5,23.2,192,4.9,49,1.2,22,0.6,0,0.0,952,24.2,2670,67.9,206,5,2,9,49.5,4139,100.0,
48199,Texas,Hardin,75.9,75.1,76.7,,,,,,,67.0,62.5,71.4,93.5,77.9,109.1,76.2,75.4,77.0,896,442,412,472,,,,,,,875,696,1086,,,,431,400,462,38,68,48,93,,,,,,,288,144,515,,,,55,36,81,25,5,3,8,,,,,,,,,,,,,,,,13,12,14,15,14,17,9,5,14,59,125,8800,16,5476,10,15,9,5,14,,,,,,,,,,,,,,,,90,23,18,28,,,,,,,48,24,86,,,,22,18,28,37,36,39,6149,18,16,21,1302,9,7,11,52,1920:1,730,94,,,,3.1,,2.7,2.9,3.1,3.2,,3.0,3.0,3.3,62616,55377,69855,,,,,,,28558,11138,45978,91250,12801,169699,62024,58475,65573,48,56,35,6,3,8,,,,,,,,,,,,,,,,60,22,17,29,21,,,,,,,,,,,,,,,,51,18,13,24,,,,,,,,,,,,,,,,65,40,5600,19,123,16752,81,79,83,2024,10,8,13,81,16776,79,84,57602,24.4,16.9,3160,5.5,364,0.6,428,0.7,17,0.0,3441,6.0,49591,86.1,133,0,0,1,50.8,28163,51.5,
48201,Texas,Harris,79.9,79.8,80.0,103.1,89.4,116.8,87.5,86.9,88.1,74.8,74.5,75.0,84.3,84.0,84.6,79.2,79.0,79.3,44591,323,320,326,139,103,183,163,155,170,517,508,526,238,233,243,336,330,341,2653,53,51,55,,,,34,27,41,99,93,105,43,41,45,43,39,46,3002,6,6,6,,,,4,3,5,12,11,12,5,5,5,5,5,5,13,12,14,13,12,14,10,9,11,25670,678,682650,15,259480,6,1743,12,12,13,,,,3,2,4,18,16,19,5,5,6,21,20,23,3372,11,10,11,,,,5,4,6,13,12,14,10,9,10,11,10,12,38,37,39,789149,27,26,28,159305,12,11,13,98,1022:1,55209,87,8,8,9,2.8,3.4,2.5,2.7,3.3,3.0,3.9,2.7,3.0,3.5,61638,60718,62558,53873,48043,59703,78754,75985,81523,44496,43676,45316,50278,49630,50926,90551,89331,91771,68,47,35,9,8,9,,,,3,3,4,22,21,24,7,7,7,4,4,4,2436,11,10,11,11,,,,8,6,9,7,6,7,6,5,6,18,17,19,3135,14,13,14,,,,6,5,7,24,23,26,8,8,9,15,15,16,1875,5659,481500,16,746,876454,55,54,55,244962,16,15,16,84,1342096,83,84,4713325,26.4,10.9,886956,18.8,49970,1.1,345406,7.3,5760,0.1,2061019,43.7,1353078,28.7,500685,12,11,12,50.4,49653,1.2,
48203,Texas,Harrison,76.5,75.7,77.3,,,,,,,72.1,70.4,73.9,92.9,76.8,109.1,76.7,75.8,77.7,1064,454,426,483,,,,,,,636,560,712,167,107,248,439,405,473,42,62,45,84,,,,,,,96,51,165,,,,67,43,98,38,7,5,9,,,,,,,,,,,,,,,,14,13,15,15,14,16,15,9,23,87,159,10550,16,2919,4,18,9,5,14,,,,,,,,,,,,,,,,110,24,19,28,,,,,,,34,23,47,,,,23,18,29,38,37,39,8302,22,19,24,1999,12,9,14,60,1664:1,962,88,6,2,10,2.9,,2.3,2.8,3.2,3.1,,2.4,3.0,3.4,55171,48824,61518,108875,86250,131500,,,,34499,28646,40352,53143,36793,69493,61220,55833,66607,53,39,36,9,6,12,,,,,,,21,13,32,,,,5,3,9,65,20,15,25,20,,,,,,,,,,,,,,,,69,21,16,26,,,,,,,28,17,44,,,,22,16,29,55,73,7000,18,103,16840,72,70,75,2477,11,9,13,68,15861,66,71,66553,24.9,17.4,13735,20.6,826,1.2,513,0.8,75,0.1,9078,13.6,41951,63.0,1152,2,1,2,51.0,36789,56.1,
48205,Texas,Hartley,81.8,79.4,84.3,,,,,,,,,,,,,,,,40,227,161,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,13,12,14,7,2,17,,,680,12,542,9,,,,,,,,,,,,,,,,,,,,11,27,13,48,,,,,,,,,,,,,,,,36,35,37,646,26,22,29,237,19,14,24,,,,,,,,2.5,,,,,2.7,,,,,72796,62589,83003,,,,,,,,,,59432,36829,82035,58854,40820,76888,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1-4,500,,36,1052,63,56,69,75,5,0,11,83,1394,78,88,5576,20.9,15.4,377,6.8,44,0.8,47,0.8,2,0.0,1556,27.9,3523,63.2,258,5,,,39.8,3471,57.3,
48207,Texas,Haskell,77.6,75.5,79.8,,,,,,,,,,84.7,74.8,94.6,75.9,73.2,78.7,98,441,352,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,17,16,15,18,11,5,22,16,314,1050,18,675,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,38,887,30,26,34,167,15,11,19,18,5658:1,,,,,,2.8,,,2.4,2.9,2.5,,,2.6,2.6,38613,33473,43753,,,,,,,15227,5101,25353,29904,25503,34305,47278,41433,53123,76,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1-4,500,,13,1622,76,72,79,115,6,1,10,64,1363,57,70,5658,16.9,22.4,213,3.8,65,1.1,50,0.9,0,0.0,1619,28.6,3655,64.6,314,6,3,9,47.0,2809,47.6,
48209,Texas,Hays,80.7,80.3,81.1,,,,83.8,80.5,87.2,76.8,74.3,79.3,81.7,80.8,82.6,80.4,79.9,80.9,1705,257,245,270,,,,,,,381,297,481,258,234,282,261,245,276,76,38,30,47,,,,,,,,,,36,25,49,34,23,49,65,4,3,5,,,,,,,,,,3,2,5,4,3,6,11,10,13,13,12,14,8,6,11,335,180,24660,12,9787,6,52,8,6,10,,,,,,,,,,,,,,,,166,12,10,13,,,,,,,,,,10,7,13,13,11,16,36,35,37,28256,20,18,22,5921,11,9,14,62,1610:1,2578,91,5,2,7,2.9,,2.8,2.6,3.3,2.9,3.5,2.6,2.7,3.3,72890,68159,77621,74313,32186,116440,61283,43138,79428,58417,33607,83227,59625,55716,63534,75082,71524,78640,48,35,21,4,3,5,,,,,,,,,,5,3,7,2,1,3,144,13,11,15,14,,,,,,,,,,6,4,9,17,14,21,111,10,8,12,,,,,,,,,,6,4,9,13,11,17,225,180,20300,20,326,45739,62,61,64,11156,16,14,17,85,62301,84,86,230191,22.9,11.4,8942,3.9,2811,1.2,3991,1.7,324,0.1,92274,40.1,120830,52.5,7411,4,3,4,50.3,49822,31.7,
48211,Texas,Hemphill,77.3,74.3,80.3,,,,,,,,,,,,,,,,53,430,319,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,15,13,16,7,3,18,,,550,14,75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,37,581,28,25,31,232,19,14,23,52,1910:1,82,98,,,,3.2,,,3.0,3.6,3.1,,,2.9,3.4,71299,61226,81372,,,,,,,,,,43221,18878,67564,93125,75157,111093,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,600,,67,925,71,65,78,81,7,0,13,78,1014,72,85,3819,30.2,15.9,15,0.4,60,1.6,49,1.3,5,0.1,1307,34.2,2389,62.6,300,8,5,11,50.1,1026,27.0,
48213,Texas,Henderson,74.9,74.2,75.5,,,,,,,71.0,67.9,74.0,96.7,80.9,112.5,74.2,73.5,75.0,1680,515,488,541,,,,,,,709,577,840,174,126,234,543,512,573,49,70,52,93,,,,,,,,,,,,,,,,50,8,6,11,,,,,,,,,,,,,,,,14,13,16,16,15,18,16,11,21,123,176,13340,17,9657,12,46,19,14,25,,,,,,,,,,,,,,,,141,25,21,29,,,,,,,,,,16,8,28,27,22,32,38,36,39,12011,26,24,29,2247,12,9,15,50,2018:1,637,95,11,6,15,3.0,,2.4,2.7,3.2,3.3,,2.8,3.2,3.4,49896,44918,54874,45060,37166,52954,61094,31407,90781,29803,25427,34179,37514,29636,45392,50051,46885,53217,67,41,30,5,3,7,,,,,,,,,,,,,,,,94,22,17,27,23,,,,,,,,,,,,,,,,88,22,17,27,,,,,,,,,,,,,,,,52,29,7200,11,61,23133,75,74,77,3231,11,9,13,75,23060,73,77,82737,21.3,22.4,5125,6.2,767,0.9,558,0.7,83,0.1,11218,13.6,64069,77.4,1217,2,1,2,51.0,47206,60.1,
48215,Texas,Hidalgo,81.9,81.7,82.2,,,,94.8,86.7,102.9,88.3,78.3,98.3,81.3,81.0,81.6,81.3,80.2,82.4,6728,297,290,305,,,,75,45,116,,,,295,288,303,395,363,427,445,39,36,43,,,,,,,,,,39,36,43,49,29,79,490,5,4,5,,,,,,,,,,,,,,,,17,15,19,15,13,17,11,9,14,1464,221,154400,18,164641,21,99,4,3,5,,,,,,,,,,3,3,4,13,8,20,607,10,9,11,,,,,,,,,,10,9,11,14,10,18,35,34,37,205562,43,41,45,38973,14,11,16,88,1133:1,16063,91,9,7,10,2.9,3.8,3.5,2.9,3.4,3.2,4.4,3.6,3.2,3.6,41656,39748,43564,28906,4595,53217,81705,44187,119223,59097,46468,71726,38104,37029,39179,52626,49449,55803,86,74,38,3,3,4,,,,,,,,,,3,3,4,3,2,6,270,7,6,8,6,,,,,,,,,,6,5,6,17,12,24,224,5,5,6,,,,,,,,,,4,4,5,17,12,22,318,1022,109200,12,309,162163,68,67,69,33460,15,14,16,68,163135,68,69,868707,32.1,11.3,3625,0.4,4688,0.5,9078,1.0,403,0.0,803455,92.5,51644,5.9,150057,19,19,20,51.0,39813,5.1,
48217,Texas,Hill,76.4,75.4,77.4,,,,,,,72.7,68.3,77.2,84.3,79.9,88.6,75.5,74.4,76.7,641,459,421,498,,,,,,,648,476,861,292,215,387,487,441,533,19,56,34,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,16,13,7,21,34,112,5740,16,798,2,17,16,9,25,,,,,,,,,,,,,,,,62,25,19,32,,,,,,,,,,,,,,,,36,35,37,5426,27,24,30,1132,13,10,16,35,2819:1,438,93,9,5,13,2.7,,2.4,2.4,3.0,2.8,,2.3,2.5,3.1,53210,47963,58457,41080,18354,63806,49583,17705,81461,30625,17233,44017,46898,38320,55476,56643,52968,60318,65,42,37,4,2,8,,,,,,,,,,,,,,,,45,26,18,35,25,,,,,,,,,,,,,,,,41,23,16,31,,,,,,,,,,,,,,,,16,35,3500,15,65,9429,73,70,75,1019,8,7,10,78,10113,76,80,36649,23.1,21.0,2261,6.2,359,1.0,249,0.7,53,0.1,7779,21.2,25665,70.0,978,3,2,4,50.3,26761,76.3,
48219,Texas,Hockley,76.4,75.1,77.7,,,,,,,,,,77.1,75.1,79.2,75.6,73.7,77.5,329,451,401,501,,,,,,,,,,425,346,503,468,397,539,14,59,32,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,16,10,5,18,14,75,3290,14,3998,17,,,,,,,,,,,,,,,,,,,,36,22,15,31,,,,,,,,,,28,18,43,18,10,30,36,35,38,3517,27,24,30,766,12,9,16,43,2302:1,300,89,10,4,15,2.8,,,2.8,3.0,3.0,,,2.9,3.1,51149,44889,57409,,,,,,,22439,3592,41286,42334,38964,45704,56831,51109,62553,62,38,23,7,3,12,,,,,,,,,,,,,,,,20,18,11,27,17,,,,,,,,,,,,,,,,19,16,10,26,,,,,,,,,,,,,,,,1-4,23,2400,,95,5640,71,67,74,588,8,5,10,76,6065,73,79,23021,25.7,15.0,789,3.4,306,1.3,117,0.5,15,0.1,11212,48.7,10642,46.2,1023,5,4,6,50.1,9139,39.8,
48221,Texas,Hood,78.2,77.4,79.0,,,,,,,,,,89.0,78.8,99.1,77.6,76.7,78.5,896,367,340,394,,,,,,,,,,270,197,361,386,356,416,27,54,35,78,,,,,,,,,,,,,,,,33,8,5,11,,,,,,,,,,,,,,,,12,11,13,14,12,15,14,8,21,62,121,7740,14,5010,10,27,15,10,22,,,,,,,,,,,,,,,,78,20,15,24,,,,,,,,,,,,,,,,34,33,36,6446,20,17,22,1383,10,8,13,47,2126:1,547,93,12,5,20,3.0,,,2.7,3.1,3.3,,,3.2,3.3,74534,66583,82485,,,,,,,58561,36920,80202,53336,41394,65278,64782,58617,70947,51,70,20,3,1,5,,,,,,,,,,,,,,,,61,20,15,26,21,,,,,,,,,,,,,,,,55,19,14,24,,,,,,,,,,,,,,,,42,53,5200,18,82,17134,77,76,79,2159,10,8,12,85,18863,83,87,61643,21.1,25.0,624,1.0,605,1.0,545,0.9,58,0.1,7898,12.8,51471,83.5,1276,2,1,3,51.3,16811,32.8,
48223,Texas,Hopkins,76.0,75.1,76.9,,,,,,,75.7,71.9,79.6,82.2,74.6,89.8,75.8,74.8,76.9,579,440,402,477,,,,,,,518,373,700,315,217,443,450,407,493,19,52,32,82,,,,,,,,,,,,,,,,20,6,4,10,,,,,,,,,,,,,,,,14,13,16,16,14,17,10,5,19,47,155,5960,16,2440,7,,,,,,,,,,,,,,,,,,,,65,26,20,33,,,,,,,,,,33,18,55,23,17,31,37,36,39,5645,27,24,30,1275,14,10,17,94,1060:1,447,91,,,,2.7,,2.1,2.7,2.9,2.7,,2.1,2.6,2.8,50332,44733,55931,,,,69667,39827,99507,34641,29896,39386,41774,29935,53613,60046,56790,63302,63,49,26,6,3,9,,,,,,,,,,,,,,,,42,21,15,29,23,,,,,,,,,,,,,,,,44,24,17,32,,,,,,,,,,,,,,,,15,15,3700,8,124,9343,70,67,72,1407,11,9,13,79,10563,76,81,37084,24.2,18.6,2618,7.1,387,1.0,265,0.7,45,0.1,6467,17.4,26995,72.8,935,3,2,3,50.8,20965,59.6,
48225,Texas,Houston,76.6,75.3,77.9,,,,,,,74.6,72.0,77.1,,,,75.8,74.1,77.6,411,459,412,507,,,,,,,527,424,630,,,,480,418,543,12,66,34,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,18,17,16,18,16,10,22,146,735,4580,20,5436,23,,,,,,,,,,,,,,,,,,,,48,30,22,40,,,,,,,29,15,51,,,,31,21,44,39,38,40,2776,25,22,28,549,12,8,15,48,2088:1,192,95,18,6,30,2.6,,2.2,2.4,2.9,2.7,,2.4,2.6,2.9,43601,38470,48732,,,,43945,8937,78953,25930,23501,28359,25362,13795,36929,46221,42308,50134,68,43,44,,,,,,,,,,,,,,,,,,,25,23,15,35,22,,,,,,,,,,,,,,,,18,16,9,25,,,,,,,,,,,,,,,,14,28,1900,22,23,5774,70,67,73,1128,15,11,18,64,5243,60,67,22968,19.8,22.5,5637,24.5,166,0.7,188,0.8,2,0.0,2662,11.6,14130,61.5,347,2,1,3,46.5,17440,73.5,
